Lat,Long
42.27911,-71.14779
42.33199,-71.04512
42.30047,-71.08335
42.34463,-71.08875
42.363,-71.05131
42.3305,-71.03678
42.27919,-71.15187
42.320332,-71.103761
42.27259,-71.12636
42.31234,-71.06096
42.34956,-71.1698
42.34684,-71.09052
42.37915,-71.06519
42.34209,-71.09814
42.34209,-71.09814
42.29763,-71.11171
42.25002,-71.11278
42.27224,-71.16436
42.29045,-71.16402
42.29045,-71.16402
42.29188,-71.11471
42.30251,-71.0648
42.300957,-71.168191
42.35647,-71.06905
42.37165,-71.04064
42.28574,-71.04956
42.36729,-71.03574
42.375798,-71.059601
42.344806,-71.089916
42.3317,-71.04836
42.357753,-71.053946
42.35767,-71.0505
42.35286,-71.12811
42.35767,-71.0505
42.32661,-71.09124
42.340536,-71.054728
42.358517,-71.066446
42.28564,-71.10806
42.35767,-71.0505
42.34021,-71.14651
42.33591,-71.03557
42.28549,-71.13723
42.35767,-71.0505
42.35767,-71.0505
42.35767,-71.0505
42.33862,-71.14861
42.312533,-71.10487
42.35767,-71.0505
42.344806,-71.089916
42.35767,-71.0505
42.28907,-71.08667
42.36037,-71.06904
42.38461,-71.01677
42.32493,-71.07912
42.37801,-71.06253
42.35767,-71.0505
42.322958,-71.079246
42.31385,-71.07456
42.29029,-71.11492
42.27551,-71.13097
42.35767,-71.0505
42.354,-71.07538
42.32673,-71.08671
42.32673,-71.08671
42.37985,-71.06691
42.34225,-71.09841
42.31275,-71.07617
42.28051,-71.13182
42.25847,-71.12271
42.2897,-71.13908
42.31353,-71.07479
42.38152,-71.03698
42.38172,-71.0169
42.27813,-71.15603
42.2713,-71.15082
42.29859,-71.11082
42.357031,-71.069207
42.316514,-71.069898
42.308248,-71.060156
42.31576,-71.06156
42.316081,-71.079004
42.34683,-71.07206
42.37149,-71.03659
42.380365,-71.033586
42.33164,-71.04835
42.2703,-71.16918
42.29052,-71.13687
42.27095,-71.11309
42.28033,-71.05326
42.28441,-71.14149
42.35921,-71.06681
42.35234,-71.07481
42.27611,-71.13069
42.319054,-71.074302
42.31943,-71.07824
42.31975,-71.06514
42.35921,-71.06681
42.330793,-71.073585
42.29097,-71.14584
42.34848,-71.15713
42.29432,-71.15711
42.342595,-71.095394
42.28768,-71.16823
42.38181,-71.03684
42.28303,-71.12222
42.31321,-71.06528
42.29758,-71.07636
42.30472,-71.06437
42.28249,-71.12599
42.35895,-71.06817
42.28285,-71.16245
42.35054,-71.13373
42.32393,-71.07959
42.32393,-71.11156
42.330455,-71.036508
42.356958,-71.070681
42.34498,-71.07456
42.35933,-71.13479
42.342927,-71.090863
42.35642,-71.07142
42.28012,-71.05361
42.35212,-71.05788
42.26756,-71.12756
42.35642,-71.07142
42.317145,-71.105993
42.28049,-71.074
42.35873,-71.06799
42.35212,-71.05788
42.35212,-71.05788
42.308731,-71.100958
42.35642,-71.07142
42.35642,-71.07142
42.35642,-71.07142
42.29832,-71.06788
42.35835,-71.12734
42.342927,-71.090863
42.33008,-71.11193
42.34679,-71.0722
42.322781,-71.084945
42.345,-71.07458
42.24099,-71.14049
42.27839,-71.08528
42.34328,-71.08951
42.35847,-71.06676
42.367466,-71.054951
42.290609,-71.137003
42.32613,-71.07303
42.2747,-71.07752
42.35394,-71.07555
42.349394,-71.170696
42.338453,-71.149182
42.28176,-71.07445
42.31133,-71.11913
42.31247,-71.06249
42.3523,-71.07498
42.338453,-71.149182
42.29352,-71.15849
42.29352,-71.15849
42.38151,-71.03678
42.24848,-71.13888
42.275489,-71.131524
42.275489,-71.131524
42.3156,-71.06121
42.31129,-71.09297
42.37386,-71.06262
42.29309,-71.06836
42.300783,-71.080923
42.32353,-71.10424
42.28476,-71.15961
42.33942,-71.07769
42.3117,-71.10007
42.33942,-71.07769
42.33358,-71.0444
42.29749,-71.11367
42.35617,-71.0703
42.30988,-71.12559
42.27921,-71.07666
42.37097,-71.03411
42.35166,-71.16226
42.37717,-71.05775
42.3846,-71.01856
42.340341,-71.07696
42.300957,-71.168191
42.380157,-71.063236
42.352238,-71.0751
42.300957,-71.168191
42.28982,-71.05953
42.29604,-71.05836
42.28045,-71.07416
42.300957,-71.168191
42.30082,-71.06882
42.342745,-71.090911
42.342745,-71.090911
42.31704,-71.06034
42.30364,-71.10588
42.33869,-71.149
42.34716,-71.07317
42.29484,-71.083007
42.29791,-71.05738
42.28248,-71.08079
42.34716,-71.07317
42.34716,-71.07317
42.34716,-71.07317
42.34716,-71.07317
42.37166,-71.036404
42.34326,-71.07043
42.32439,-71.0905
42.36695,-71.03788
42.26971,-71.16992
42.2638,-71.15199
42.348237,-71.157253
42.3594,-71.0587
42.34301,-71.07064
42.3594,-71.0587
42.32017,-71.10484
42.3594,-71.0587
42.35945,-71.06923
42.29023,-71.05123
42.2904,-71.11415
42.335803,-71.044852
42.28943,-71.15283
42.352238,-71.0751
42.360043,-71.07021
42.29101,-71.05954
42.3594,-71.0587
42.29297,-71.11415
42.24554,-71.12047
42.29369,-71.05543
42.26758,-71.11452
42.27931,-71.12723
42.38182,-71.03643
42.28265,-71.16366
42.344022,-71.06663
42.359612,-71.069193
42.35512,-71.17001
42.3594,-71.0587
42.354779,-71.137495
42.26441,-71.14706
42.29047,-71.13816
42.37901,-71.03658
42.28564,-71.15682
42.30113,-71.0809
42.29373,-71.05524
42.2841,-71.07428
42.31098,-71.07813
42.26777,-71.12733
42.29419,-71.05035
42.27263,-71.11078
42.34704,-71.07124
42.28251,-71.06907
42.31196,-71.09969
42.3594,-71.0587
42.3594,-71.0587
42.2525,-71.12788
42.37692,-71.03394
42.34646,-71.07225
42.26386,-71.16541
42.35224,-71.07523
42.359204,-71.06714
42.2781,-71.08499
42.26715,-71.11003
42.28889,-71.11605
42.28935,-71.05925
42.34335,-71.07054
42.34585,-71.15081
42.290403,-71.114794
42.33064,-71.10283
42.30801,-71.05969
42.34247,-71.08803
42.27843,-71.14819
42.31317,-71.05932
42.33213,-71.04762
42.327455,-71.106593
42.2977,-71.05561
42.324117,-71.09023
42.360162,-71.0702
42.278,-71.08507
42.35769,-71.05302
42.299203,-71.083082
42.35769,-71.05302
42.27002,-71.16521
42.35769,-71.05302
42.34311,-71.07076
42.28346,-71.0762
42.33937,-71.0782
42.35222,-71.07529
42.28559,-71.05749
42.35769,-71.05302
42.35769,-71.05302
42.356025,-71.070922
42.35769,-71.05302
42.25509,-71.11401
42.33865,-71.14976
42.31091,-71.09088
42.28944,-71.0588
42.33937,-71.0782
42.357694,-71.05302
42.350069,-71.067064
42.34149,-71.08789
42.27746,-71.16878
42.33872,-71.06708
42.371833,-71.036223
42.2839,-71.12545
42.27298,-71.16462
42.321121,-71.066971
42.32322,-71.07847
42.362687,-71.053315
42.31548,-71.0528
42.31551,-71.0942
42.27431,-71.07805
42.36038,-71.06959
42.29513,-71.14694
42.25973,-71.15278
42.26459,-71.14691
42.28079,-71.08148
42.32116,-71.06843
42.349146,-71.135157
42.34533,-71.07515
42.36017,-71.06964
42.28177,-71.12035
42.27097,-71.07385
42.326735,-71.095828
42.27452,-71.14892
42.26889,-71.11431
42.29165,-71.13497
42.37854,-71.06215
42.2829,-71.13861
42.336465,-71.054545
42.29529,-71.14691
42.29529,-71.14691
42.37389,-71.06267
42.33525,-71.02539
42.26873,-71.16803
42.3596,-71.06957
42.323782,-71.095874
42.27002,-71.11784
42.36528,-71.05589
42.335325,-71.053187
42.33307,-71.04394
42.36027,-71.0702
42.31978,-71.11586
42.33848,-71.0758
42.26737,-71.09965
42.35874,-71.13327
42.287881,-71.162221
42.35812,-71.0498
42.342318,-71.096082
42.34721,-71.13446
42.326797,-71.095783
42.35812,-71.0498
42.38039,-71.06272
42.26897,-71.1716
42.380422,-71.034839
42.34721,-71.13446
42.35937,-71.13223
42.3137,-71.1106
42.35812,-71.0498
42.35812,-71.0498
42.35812,-71.0498
42.35812,-71.0498
42.301808,-71.067974
42.35812,-71.0498
42.31293,-71.05912
42.35812,-71.0498
42.314223,-71.078509
42.380405,-71.067525
42.35812,-71.0498
42.35812,-71.0498
42.35812,-71.0498
42.35812,-71.0498
42.35812,-71.0498
42.32484,-71.064149
42.34348,-71.07069
42.35812,-71.0498
42.26393,-71.12268
42.30767,-71.06855
42.35812,-71.0498
42.35812,-71.0498
42.27795,-71.07449
42.35812,-71.0498
42.34548,-71.07482
42.318853,-71.087987
42.34721,-71.13446
42.35812,-71.0498
42.34721,-71.13446
42.35812,-71.0498
42.35812,-71.0498
42.3217,-71.05602
42.35248,-71.15591
42.3414,-71.08812
42.3795,-71.06243
42.28291,-71.13815
42.260359,-71.152087
42.25204,-71.11267
42.329083,-71.098022
42.27464,-71.07989
42.37731,-71.03614
42.283357,-71.163076
42.30583,-71.06195
42.31977,-71.10395
42.277813,-71.169222
42.28906,-71.11605
42.3594,-71.0587
42.37893,-71.06322
42.34252,-71.08841
42.26883,-71.11445
42.34252,-71.08841
42.3352,-71.04015
42.28837,-71.16243
42.29314,-71.05624
42.33524,-71.02735
42.30487,-71.1179
42.301108,-71.081838
42.33631,-71.08349
42.34508,-71.08025
42.34732,-71.07138
42.35268,-71.05918
42.3497,-71.139771
42.3497,-71.139771
42.35336,-71.07591
42.29896,-71.07958
42.34732,-71.07138
42.27241,-71.12439
42.27241,-71.12439
42.35553,-71.16165
42.31149,-71.09951
42.305386,-71.057593
42.28956,-71.16382
42.29326,-71.06779
42.34995,-71.06697
42.33502,-71.03314
42.34363,-71.16471
42.346929,-71.134214
42.31556,-71.07102
42.35333,-71.07603
42.38296,-71.06978
42.34024,-71.14564
42.352123,-71.075691
42.34224,-71.08884
42.31179,-71.09928
42.37686,-71.03179
42.34224,-71.08884
42.352123,-71.075691
42.32176,-71.05465
42.31252,-71.058692
42.286115,-71.169677
42.352123,-71.075691
42.34224,-71.08884
42.379918,-71.036145
42.36386,-71.05588
42.346929,-71.134214
42.27557,-71.0719
42.34224,-71.08884
42.27936,-71.07595
42.27431,-71.08577
42.26932,-71.16935
42.35177,-71.15985
42.35845,-71.07088
42.2966,-71.07106
42.3095,-71.07867
42.31333,-71.07027
42.26618,-71.10599
42.28271,-71.12187
42.324036,-71.096099
42.27605,-71.13239
42.349575,-71.139759
42.315,-71.09027
42.37636,-71.03539
42.29076,-71.14817
42.24191,-71.14223
42.27271,-71.09214
42.28822,-71.16748
42.27066,-71.11777
42.28819,-71.08609
42.29023,-71.04997
42.35893,-71.0692
42.33914,-71.15041
42.37783,-71.02892
42.3806,-71.06256
42.34216,-71.07668
42.27117,-71.11186
42.247,-71.11703
42.34356,-71.14924
42.35385,-71.12825
42.38307,-71.0697
42.31904,-71.10003
42.31476,-71.05278
42.34204,-71.09924
42.28846,-71.08582
42.3437,-71.07094
42.30691,-71.11161
42.26923,-71.16917
42.31877,-71.10689
42.29594,-71.0572
42.29289,-71.07678
42.2963,-71.05738
42.342293,-71.089145
42.2983,-71.07789
42.342293,-71.089145
42.32147,-71.0662
42.293783,-71.075843
42.35132,-71.12986
42.293782,-71.16903
42.28516,-71.07592
42.35409,-71.12767
42.35806,-71.06972
42.35409,-71.12767
42.3467,-71.16651
42.322,-71.05568
42.26729,-71.16406
42.35409,-71.12767
42.28023,-71.07523
42.367382,-71.034082
42.30141,-71.06739
42.32747,-71.10751
42.28314,-71.0771
42.30895,-71.10221
42.31395,-71.07631
42.31123,-71.056349
42.24675,-71.11678
42.32322,-71.10946
42.24212,-71.13898
42.38079,-71.0624
42.34404,-71.1538
42.31499,-71.05236
42.36211,-71.05319
42.27225,-71.16748
42.36211,-71.05319
42.34404,-71.1538
42.29413,-71.169446
42.359353,-71.068041
42.39183,-71.00347
42.24531,-71.12166
42.36283,-71.05291
42.38941,-71.0083
42.36735,-71.03402
42.31652,-71.07436
42.31513,-71.07037
42.27926,-71.0975
42.331639,-71.047257
42.337536,-71.077229
42.346039,-71.082237
42.346039,-71.082237
42.35866,-71.07093
42.27455,-71.08608
42.346039,-71.082237
42.36283,-71.05291
42.344275,-71.144296
42.36283,-71.05291
42.366364,-71.065104
42.24555,-71.11978
42.35416,-71.1535
42.33451,-71.0273
42.3224,-71.08807
42.299821,-71.073663
42.2934,-71.05515
42.29106,-71.13906
42.365929,-71.056402
42.35905,-71.07049
42.32517,-71.07754
42.38182,-71.03523
42.35246,-71.15665
42.34521,-71.07383
42.36181,-71.05307
42.27723,-71.16994
42.342343,-71.089448
42.28745,-71.04957
42.27473,-71.16097
42.342343,-71.089448
42.36804,-71.05606
42.31991,-71.10328
42.34264,-71.08919
42.3594,-71.0587
42.28168,-71.12506
42.31221,-71.06425
42.37375,-71.06456
42.380968,-71.068229
42.34264,-71.08919
42.35358,-71.07692
42.27951,-71.07539
42.37917,-71.0657
42.36804,-71.05606
42.38323,-71.06927
42.268125,-71.165216
42.26949,-71.16783
42.26284,-71.15226
42.36954,-71.0369
42.2897,-71.07648
42.27937,-71.09761
42.33524,-71.04579
42.31368,-71.09095
42.29843,-71.07951
42.28572,-71.17016
42.29299,-71.13645
42.285284,-71.152336
42.26153,-71.15233
42.29819,-71.06955
42.35917,-71.0683
42.334573,-71.031079
42.31364,-71.06261
42.31329,-71.06373
42.38582,-71.00136
42.31421,-71.08963
42.287134,-71.0828
42.36608,-71.03732
42.31381,-71.09106
42.37777,-71.05061
42.35427,-71.12806
42.34429,-71.085459
42.30863,-71.07806
42.28612,-71.12061
42.28612,-71.12061
42.37821,-71.0358
42.37417,-71.06365
42.33461,-71.02695
42.26312,-71.10978
42.28321,-71.12169
42.32284,-71.07607
42.27727,-71.17031
42.29354,-71.08266
42.34293,-71.099771
42.31392,-71.0912
42.344371,-71.144481
42.28348,-71.09657
42.28962,-71.06569
42.28079,-71.07855
42.30167,-71.08122
42.34293,-71.099771
42.28189,-71.09703
42.29971,-71.082
42.38393,-71.01539
42.372951,-71.036093
42.32646,-71.10258
42.23825,-71.13632
42.2863,-71.12405
42.33425,-71.03348
42.34147,-71.089
42.31778,-71.08983
42.31778,-71.08983
42.34564,-71.15504
42.26464,-71.16677
42.36437,-71.0603
42.30626,-71.11135
42.38111,-71.01759
42.29577,-71.06342
42.27728,-71.17053
42.38577,-71.00119
42.38577,-71.00119
42.35376,-71.14619
42.28056,-71.08108
42.31426,-71.08993
42.31347,-71.06362
42.34031,-71.14196
42.307169,-71.111084
42.34145,-71.09153
42.33905,-71.15133
42.34297,-71.09728
42.25818,-71.11582
42.26925,-71.16656
42.282295,-71.070968
42.28824,-71.06786
42.24493,-71.11972
42.30298,-71.06313
42.26817,-71.11525
42.39443,-71.00029
42.34638,-71.07371
42.26565,-71.15924
42.34297,-71.09728
42.28965,-71.06553
42.35861,-71.07201
42.35861,-71.07201
42.29774,-71.05046
42.35861,-71.07201
42.34331,-71.1673
42.35774,-71.06986
42.35774,-71.06986
42.27527,-71.10041
42.28372,-71.09645
42.36964,-71.0419
42.322592,-71.076246
42.36964,-71.0419
42.28639,-71.12397
42.34636,-71.07377
42.31792,-71.08985
42.3155,-71.10077
42.28829,-71.05833
42.31173,-71.05892
42.33904,-71.15158
42.30725,-71.06805
42.34298,-71.104
42.28005,-71.076
42.27665,-71.13335
42.27065,-71.09765
42.361728,-71.063264
42.274543,-71.166354
42.328118,-71.105195
42.328118,-71.105195
42.311649,-71.059438
42.31104,-71.09823
42.27539,-71.10078
42.327277,-71.093736
42.24909,-71.11359
42.364414,-71.055372
42.31527,-71.06167
42.324544,-71.096061
42.29165,-71.05389
42.34284,-71.10397
42.35908,-71.07095
42.31559,-71.10082
42.2831,-71.142497
42.27128,-71.11851
42.3251,-71.07679
42.35112,-71.07601
42.33916,-71.07675
42.34344,-71.16748
42.34284,-71.10397
42.35112,-71.07601
42.33743,-71.15025
42.325039,-71.10585
42.31163,-71.05894
42.334204,-71.029352
42.352597,-71.077221
42.327298,-71.09381
42.30821,-71.07742
42.33363,-71.03553
42.32366,-71.07673
42.33629,-71.05295
42.37814,-71.03475
42.34017,-71.14827
42.37796,-71.03532
42.34282,-71.10435
42.34137,-71.05354
42.26739,-71.16496
42.350843,-71.057225
42.34282,-71.10435
42.33389,-71.03313
42.30187,-71.08073
42.28208,-71.11469
42.29151,-71.13981
42.36007,-71.13246
42.36634,-71.03649
42.3549,-71.07349
42.34826,-71.10663
42.311633,-71.053318
42.26107,-71.12161
42.34279,-71.0773
42.335958,-71.053175
42.335958,-71.053175
42.27716,-71.15014
42.34826,-71.10663
42.33925,-71.07684
42.24809,-71.11542
42.335958,-71.053175
42.27146,-71.11837
42.37155,-71.03601
42.346613,-71.157775
42.34022,-71.14823
42.34826,-71.10663
42.335958,-71.053175
42.35971,-71.07054
42.29216,-71.13794
42.35254,-71.07741
42.37677,-71.03552
42.35337,-71.0777
42.28115,-71.075952
42.28115,-71.075952
42.355883,-71.155354
42.35173,-71.17357
42.35173,-71.17357
42.37936,-71.06635
42.35971,-71.07054
42.26549,-71.15898
42.34402,-71.1674
42.36456,-71.05537
42.31176,-71.06361
42.33944,-71.07655
42.35337,-71.0777
42.37838,-71.06594
42.285,-71.12421
42.35173,-71.17357
42.30992,-71.09152
42.3671,-71.03345
42.3362,-71.05282
42.34922,-71.17231
42.24236,-71.12177
42.24236,-71.12177
42.34312,-71.10441
42.34312,-71.10441
42.29208,-71.15133
42.284036,-71.076368
42.24658,-71.11543
42.33395,-71.02897
42.31306,-71.061203
42.39177,-71.00413
42.27698,-71.08842
42.34035,-71.1481
42.29163,-71.05338
42.29919,-71.08126
42.24684,-71.11509
42.326461,-71.082943
42.3594,-71.0587
42.33399,-71.02527
42.28349,-71.09426
42.33399,-71.02527
42.26509,-71.15879
42.38916,-71.00729
42.37866,-71.03201
42.342583,-71.096546
42.33611,-71.05269
42.291824,-71.076446
42.28188,-71.11443
42.311573,-71.063387
42.35331,-71.07795
42.374541,-71.063492
42.32511,-71.059
42.35297,-71.07743
42.3592,-71.06927
42.3308,-71.10507
42.29259,-71.15325
42.37807,-71.03498
42.33607,-71.05262
42.35512,-71.07462
42.33354,-71.03345
42.34092,-71.1531
42.29132,-71.15372
42.33377,-71.04008
42.35329,-71.07803
42.294035,-71.0523
42.34973,-71.07001
42.34475,-71.07508
42.33603,-71.05256
42.31298,-71.06105
42.37844,-71.03493
42.33981,-71.06516
42.27565,-71.10114
42.30575,-71.06594
42.34628,-71.13523
42.28127,-71.13878
42.373433,-71.038607
42.34175,-71.09793
42.37844,-71.03462
42.38891,-71.00711
42.36001,-71.07057
42.34314,-71.07711
42.29459,-71.16997
42.35243,-71.07786
42.3358,-71.04008
42.28896,-71.05729
42.35227,-71.066044
42.31519,-71.06054
42.31519,-71.06054
42.28794,-71.08426
42.33474,-71.05421
42.29441,-71.05289
42.35241,-71.07795
42.326853,-71.096538
42.33045,-71.1033
42.35324,-71.07823
42.29121,-71.15427
42.28946,-71.16642
42.28696,-71.14334
42.29328,-71.13912
42.328539,-71.074876
42.30588,-71.06603
42.31293,-71.06092
42.31763,-71.08913
42.27889,-71.054633
42.31763,-71.08913
42.26772,-71.12449
42.27889,-71.054633
42.35936,-71.06964
42.29383,-71.05202
42.29274,-71.15281
42.33051,-71.066527
42.37286,-71.03687
42.29383,-71.05202
42.25434,-71.13114
42.27889,-71.054633
42.27889,-71.054633
42.27889,-71.054633
42.363854,-71.125736
42.322515,-71.091829
42.34056,-71.15332
42.3512,-71.05817
42.31251,-71.08912
42.35288,-71.07774
42.28804,-71.15732
42.33336,-71.03344
42.36905,-71.03359
42.2802,-71.09788
42.33978,-71.07691
42.35315,-71.07844
42.30778,-71.11025
42.366,-71.03581
42.342843,-71.101203
42.3267,-71.09656
42.37291,-71.03682
42.34097,-71.15366
42.25023,-71.14329
42.33356,-71.0273
42.32207,-71.07516
42.30007,-71.06655
42.34039,-71.1474
42.335078,-71.055021
42.335078,-71.055021
42.286857,-71.084712
42.26677,-71.1252
42.29006,-71.05639
42.25655,-71.11136
42.3663,-71.05743
42.34434,-71.07501
42.343556,-71.06504
42.37359,-71.03841
42.36661,-71.03297
42.34112,-71.07958
42.283403,-71.135693
42.35748,-71.071148
42.31726,-71.09077
42.35976,-71.07098
42.34582,-71.16802
42.3508,-71.077
42.30786,-71.0762
42.28609,-71.13656
42.34582,-71.16802
42.33947,-71.14683
42.32533,-71.09292
42.33787,-71.15171
42.342463,-71.058022
42.30999,-71.05244
42.350502,-71.099771
42.34116,-71.07962
42.37308,-71.03662
42.33787,-71.15171
42.27993,-71.07324
42.342463,-71.058022
42.30999,-71.05244
42.29187,-71.15008
42.30524,-71.11489
42.377985,-71.031967
42.28224,-71.14403
42.38349,-70.9993
42.3566,-71.16593
42.36645,-71.05755
42.34087,-71.05275
42.34397,-71.07481
42.34567,-71.16862
42.34567,-71.16862
42.36235,-71.05257
42.36235,-71.05257
42.383569,-71.014188
42.36235,-71.05257
42.3526,-71.16337
42.33288,-71.03549
42.34191,-71.07484
42.37808,-71.03407
42.30953,-71.07524
42.27619,-71.08665
42.28329,-71.128
42.351632,-71.077478
42.34524,-71.16834
42.34524,-71.16834
42.34524,-71.16834
42.34524,-71.16834
42.29418,-71.07563
42.27373,-71.10083
42.35895,-71.07166
42.35895,-71.07166
42.27492,-71.10134
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.33756,-71.15178
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.35895,-71.07166
42.26265,-71.16251
42.35895,-71.07166
42.37829,-71.03432
42.316419,-71.052764
42.35277,-71.07815
42.36652,-71.0576
42.29322,-71.14967
42.325466,-71.096543
42.34797,-71.13973
42.33286,-71.03345
42.34797,-71.13973
42.34797,-71.13973
42.30748,-71.07767
42.34288,-71.07531
42.24754,-71.11694
42.37994,-71.03399
42.34575,-71.07487
42.35561,-71.16912
42.26982,-71.10442
42.37815,-71.03388
42.28389,-71.09506
42.2808,-71.05221
42.36589,-71.03548
42.28182,-71.07293
42.34506,-71.07557
42.27657,-71.08938
42.31861,-71.100922
42.28683,-71.14414
42.34657,-71.169
42.34392,-71.0751
42.3705,-71.03593
42.33274,-71.03345
42.354605,-71.063341
42.28083,-71.05208
42.3315,-71.10653
42.354605,-71.063341
42.354605,-71.063341
42.354605,-71.063341
42.30703,-71.10291
42.30703,-71.10291
42.37817,-71.03383
42.354605,-71.063341
42.354605,-71.063341
42.354605,-71.063341
42.354605,-71.063341
42.24417,-71.12364
42.354605,-71.063341
42.354605,-71.063341
42.354605,-71.063341
42.354605,-71.063341
42.354605,-71.063341
42.35569,-71.16933
42.32992,-71.10253
42.32105,-71.06275
42.33124,-71.10661
42.28775,-71.08508
42.34391,-71.07517
42.332945,-71.028999
42.27645,-71.08942
42.31046,-71.0599
42.37984,-71.0334
42.3594,-71.0587
42.27099,-71.13158
42.28696,-71.08552
42.28254,-71.13597
42.2687,-71.11143
42.36964,-71.03288
42.33967,-71.15338
42.37131,-71.03246
42.29367,-71.13836
42.37131,-71.03246
42.37131,-71.03246
42.37131,-71.03246
42.332821,-71.031373
42.34248,-71.0756
42.37853,-71.0338
42.2783,-71.13409
42.290468,-71.16914
42.290468,-71.16914
42.32503,-71.09709
42.38001,-71.03301
42.32949,-71.10233
42.28011,-71.07239
42.35128,-71.07865
42.35128,-71.07865
42.35128,-71.07865
42.35128,-71.07865
42.35128,-71.07865
42.354049,-71.055925
42.354049,-71.055925
42.35128,-71.07865
42.35128,-71.07865
42.35128,-71.07865
42.377391,-71.034702
42.35128,-71.07865
42.28491,-71.16633
42.33493,-71.05208
42.310163,-71.088079
42.33613,-71.05228
42.281223,-71.113329
42.28231,-71.13622
42.34812,-71.13889
42.3432,-71.07563
42.34007,-71.07782
42.37725,-71.03424
42.36561,-71.05726
42.29401,-71.11663
42.26146,-71.15148
42.29409,-71.05286
42.29409,-71.05286
42.33742,-71.04726
42.37718,-71.03311
42.35571,-71.16993
42.34261,-71.07807
42.33978,-71.15403
42.35394,-71.06372
42.30596,-71.07778
42.388699,-71.005514
42.35394,-71.06372
42.35437,-71.07542
42.3575,-71.07223
42.343538,-71.075467
42.33608,-71.05219
42.27858,-71.129
42.26484,-71.16367
42.35469,-71.07625
42.35469,-71.07625
42.364064,-71.061757
42.33252,-71.03972
42.33631,-71.05205
42.36269,-71.05229
42.26585,-71.12557
42.2872,-71.16242
42.38864,-71.00529
42.28826,-71.11217
42.28826,-71.11217
42.379006,-71.033647
42.29398,-71.15205
42.37013,-71.03289
42.37724,-71.03298
42.35466,-71.07636
42.37013,-71.03289
42.29413,-71.15242
42.27465,-71.10269
42.28789,-71.08611
42.28211,-71.12329
42.34338,-71.08295
42.34478,-71.16859
42.35365,-71.06385
42.33378,-71.04882
42.37835,-71.06124
42.36274,-71.05224
42.35365,-71.06385
42.35365,-71.06385
42.33197,-71.04159
42.296538,-71.078588
42.35432,-71.07562
42.35432,-71.07562
42.303714,-71.114939
42.29408,-71.15001
42.28768,-71.12177
42.33192,-71.04128
42.2951,-71.11646
42.334813,-71.051345
42.3546,-71.07657
42.3558,-71.17034
42.35072,-71.07921
42.28637,-71.08681
42.30945,-71.04918
42.26456,-71.16362
42.35031,-71.079
42.271967,-71.119378
42.271967,-71.119378
42.30286,-71.06079
42.34324,-71.08311
42.34324,-71.08311
42.28904,-71.15851
42.30442,-71.06982
42.28154,-71.05034
42.29305,-71.15462
42.28361,-71.05433
42.37718,-71.03243
42.33702,-71.05193
42.35192,-71.07977
42.37402,-71.03369
42.26552,-71.12611
42.34507,-71.17019
42.27849,-71.12817
42.34278,-71.07636
42.33471,-71.05118
42.36652,-71.05478
42.26544,-71.12571
42.35426,-71.07589
42.35426,-71.07589
42.35277,-71.07995
42.33212,-71.03133
42.273,-71.10591
42.32347,-71.06004
42.27912,-71.0793
42.328855,-71.082353
42.28673,-71.12277
42.30732,-71.11902
42.30732,-71.11902
42.35453,-71.076842
42.33353,-71.04936
42.35453,-71.076842
42.35107,-71.07948
42.33202,-71.03969
42.35685,-71.14162
42.27951,-71.13195
42.35453,-71.076842
42.28578,-71.16648
42.36616,-71.05468
42.352038,-71.057542
42.29052,-71.16433
42.36616,-71.05468
42.24662,-71.11923
42.352038,-71.057542
42.34312,-71.08326
42.36574,-71.0343
42.35229,-71.07992
42.35229,-71.07992
42.35183,-71.08003
42.38181,-71.03129
42.34172,-71.05115
42.34172,-71.05115
42.274714,-71.08799
42.38235,-71.0132
42.37309,-71.03431
42.28293,-71.15251
42.355943,-71.057564
42.355943,-71.057564
42.36623,-71.05762
42.31798,-71.05242
42.26518,-71.12581
42.369355,-71.036749
42.30675,-71.07759
42.33454,-71.05099
42.33454,-71.05099
42.35102,-71.07974
42.35599,-71.17125
42.377533,-71.03225
42.33914,-71.04828
42.33451,-71.05094
42.34142,-71.15499
42.35415,-71.07626
42.34446,-71.07598
42.358592,-71.125245
42.35434,-71.07753
42.383082,-71.051581
42.336634,-71.037638
42.35069,-71.10208
42.27102,-71.10578
42.36519,-71.034
42.3144,-71.10181
42.3144,-71.10181
42.34383,-71.07694
42.37926,-71.0329
42.33998,-71.08015
42.34309,-71.07666
42.33444,-71.05084
42.286059,-71.138738
42.33691,-71.05126
42.37564,-71.03491
42.34187,-71.15664
42.28225,-71.14345
42.34314,-71.07671
42.34533,-71.16941
42.2794,-71.13494
42.35599,-71.14959
42.28156,-71.04902
42.36577,-71.03109
42.3343,-71.05055
42.343717,-71.157359
42.24657,-71.11803
42.373596,-71.051949
42.373596,-71.051949
42.373596,-71.051949
42.373596,-71.051949
42.373596,-71.051949
42.279377,-71.079667
42.373596,-71.051949
42.28222,-71.13372
42.34191,-71.1568
42.373596,-71.051949
42.373596,-71.051949
42.33664,-71.05134
42.34276,-71.08366
42.373596,-71.051949
42.352136,-71.08055
42.346749,-71.138537
42.2741,-71.07541
42.30723,-71.12834
42.35254,-71.08082
